model,dataset,protocol,arm,context,pos_name,pos_lo,pos_hi,depth_lo,depth_hi,n,AbsRel,SqRel,delta1,gt_mean,gt_std,scale_ratio
da3_small,nymeria,radial,raw,1,theta,40.0,50.0,2.763671875,inf,4196.0,0.2240023488807558,0.5171386963002965,0.6079599618684461,3.8890596140669684,2.401170996429992,2.2908826981987453
da3_small,nymeria,radial,raw,1,theta,50.0,55.0,0.0,0.75048828125,23597.0,0.4103073958844309,0.17278444112268568,0.4626011781158622,0.48192731098547353,0.15003932366006753,0.6986923791394846
da3_small,nymeria,radial,raw,1,theta,50.0,55.0,0.75048828125,1.265625,18002.0,0.22480346066964058,0.0856521202221939,0.6163204088434618,1.0111948553025358,0.1527398594584329,1.2072154731362517
da3_small,nymeria,radial,raw,1,theta,50.0,55.0,1.265625,1.77734375,13830.0,0.17092021578122824,0.07127607176856712,0.7297903109182936,1.4830854149719812,0.14207709726253476,1.5462794106836268
da3_small,nymeria,radial,raw,1,theta,50.0,55.0,1.77734375,2.763671875,5801.0,0.17674362526641965,0.10669798825916547,0.6919496638510602,2.092974776708757,0.24178451258367722,1.7316926434212945
da3_small,nymeria,radial,raw,1,theta,50.0,55.0,2.763671875,inf,919.0,0.329380096011629,0.8795296460055726,0.3645266594124048,3.9681527985582155,2.040552137058466,2.7652764941480714
da3_small,nymeria,radial,raw,1,theta,55.0,60.0,0.0,0.75048828125,7295.0,0.4893842935810035,0.2073261646662999,0.3934201507882111,0.46710353168908497,0.15458102361798082,0.6758965578286895
da3_small,nymeria,radial,raw,1,theta,55.0,60.0,0.75048828125,1.265625,6061.0,0.24875240942972643,0.09974072381476067,0.5784524005939614,1.0174041128732882,0.15228640343807356,1.2008678675913493
da3_small,nymeria,radial,raw,1,theta,55.0,60.0,1.265625,1.77734375,3359.0,0.19812379239130679,0.08887776806443239,0.670735337898184,1.44852768448571,0.1372874283702512,1.4973892136044826
da3_small,nymeria,radial,raw,1,theta,55.0,60.0,1.77734375,2.763671875,1343.0,0.20072100986142907,0.12551856621070231,0.6217423678332092,2.0614405423957556,0.23226307644858868,1.6953824980760377
da3_small,nymeria,radial,raw,1,theta,55.0,60.0,2.763671875,inf,270.0,0.39925698481564353,1.1613764704811858,0.18518518518518517,3.965625,2.473456000262023,2.9253860970374785
da3_large,aea,radial,raw,1,theta,0.0,10.0,0.0,0.7978515625,7406.0,0.3173295373212363,0.20957999298935406,0.5580610315960033,0.5577596303356231,0.14339288562725933,0.960198677646595
da3_large,aea,radial,raw,1,theta,0.0,10.0,0.7978515625,1.1259765625,7183.0,0.1422372077236787,0.09335100446679252,0.8254211332312404,0.9469870538511068,0.10045126045635248,1.1113932912038111
da3_large,aea,radial,raw,1,theta,0.0,10.0,1.1259765625,1.474609375,8213.0,0.16008562521594213,0.12729322573157828,0.7906976744186046,1.2707314718281992,0.09964457744549149,1.3346327232580293
da3_large,aea,radial,raw,1,theta,0.0,10.0,1.474609375,2.18359375,5539.0,0.1091614368812178,0.060178193042054705,0.8839140639104531,1.8252369208679364,0.2229979221891674,1.5617631077576535
da3_large,aea,radial,raw,1,theta,0.0,10.0,2.18359375,inf,14849.0,0.11189538245590427,0.25698997893784403,0.8818102229106337,3.701365753796552,2.3986566416314057,2.1861620765703655
da3_large,aea,radial,raw,1,theta,10.0,20.0,0.0,0.7978515625,16968.0,0.33085253191432223,0.3294138552157839,0.6854667609618105,0.5354331096125796,0.15288458516586645,0.8237639832161064
da3_large,aea,radial,raw,1,theta,10.0,20.0,0.7978515625,1.1259765625,16814.0,0.13886167979304628,0.1205585187055613,0.8655882003092661,0.9721785393682348,0.09460945857986217,1.1180230025790618
da3_large,aea,radial,raw,1,theta,10.0,20.0,1.1259765625,1.474609375,20224.0,0.170245856190535,0.14338441312810116,0.7964299841772152,1.2784316630303105,0.09767151654414293,1.274820024954057
da3_large,aea,radial,raw,1,theta,10.0,20.0,1.474609375,2.18359375,17685.0,0.10669031556841226,0.06570011569935184,0.8862312694373763,1.8133841245229008,0.2178382351946035,1.5547730057595925
da3_large,aea,radial,raw,1,theta,10.0,20.0,2.18359375,inf,35015.0,0.12213404198938922,0.22677707960891857,0.8626874196772811,3.596170168142225,2.03582597187109,2.22500038281234
da3_large,aea,radial,raw,1,theta,20.0,30.0,0.0,0.7978515625,18365.0,0.3391684185926881,0.28037183306532226,0.6706234685543153,0.530507282077406,0.1699021844729646,0.7129241151363683
da3_large,aea,radial,raw,1,theta,20.0,30.0,0.7978515625,1.1259765625,19609.0,0.12727833854142798,0.06733076409558462,0.8773522362180631,0.9631611730025116,0.09841940220970859,1.1907607865377632
da3_large,aea,radial,raw,1,theta,20.0,30.0,1.1259765625,1.474609375,21572.0,0.14056342611655262,0.11810665354423053,0.8508251437048026,1.2849691494616864,0.09713952237847241,1.3710219752794008
da3_large,aea,radial,raw,1,theta,20.0,30.0,1.474609375,2.18359375,27551.0,0.11331530684509444,0.077633363363152,0.8799680592355994,1.8374845953300243,0.21360726353798004,1.610454062149549
da3_large,aea,radial,raw,1,theta,20.0,30.0,2.18359375,inf,38147.0,0.1337691653518799,0.23334638867226734,0.8297900228065117,3.3487937083846697,1.9026496335156629,2.0869926096844056
da3_large,aea,radial,raw,1,theta,30.0,40.0,0.0,0.7978515625,28464.0,0.3503238943317005,0.1915778470420442,0.6312535132096684,0.542631414112179,0.18353768368078635,0.7637794918099985
da3_large,aea,radial,raw,1,theta,30.0,40.0,0.7978515625,1.1259765625,26693.0,0.17090740382528546,0.09602104378670902,0.8161315700745514,0.9680307944440022,0.0935768538938538,1.2235897318219084
da3_large,aea,radial,raw,1,theta,30.0,40.0,1.1259765625,1.474609375,27305.0,0.14286638311385058,0.07019779361178355,0.8317158029664896,1.2907792185497162,0.09928480679330916,1.4475425810221834
da3_large,aea,radial,raw,1,theta,30.0,40.0,1.474609375,2.18359375,41634.0,0.11492815534359412,0.062377165820241866,0.8793293942450882,1.790273621394173,0.1879289918381883,1.5141255448252788
da3_large,aea,radial,raw,1,theta,30.0,40.0,2.18359375,inf,32579.0,0.12248729642472506,0.1878314550812076,0.8480309401761871,3.084401629980202,1.5103603636977783,2.0438314329850837
da3_large,aea,radial,raw,1,theta,40.0,50.0,0.0,0.7978515625,38800.0,0.3601424124199365,0.16766343661284244,0.5749226804123712,0.5466463006403028,0.1715405927470751,0.801091956557492
da3_large,aea,radial,raw,1,theta,40.0,50.0,0.7978515625,1.1259765625,38036.0,0.19459056047106396,0.097199038815921,0.7510779261752024,0.9665253009689834,0.09499236395268319,1.2868231848522156
da3_large,aea,radial,raw,1,theta,40.0,50.0,1.1259765625,1.474609375,44516.0,0.12870833960971617,0.050900649290676205,0.8539176925150508,1.2951346013582195,0.10013583723694351,1.3110702705991457
da3_large,aea,radial,raw,1,theta,40.0,50.0,1.474609375,2.18359375,39816.0,0.10902340459273968,0.04896623232983327,0.8814546915812739,1.731155159436533,0.19739031361889595,1.433125522427995
da3_large,aea,radial,raw,1,theta,40.0,50.0,2.18359375,inf,20054.0,0.14341456736180175,0.2528611424740451,0.8101126957215518,2.955709038720455,1.9524315654165436,2.021229730649833
da3_large,aea,radial,raw,1,theta,50.0,55.0,0.0,0.7978515625,26617.0,0.382626432654952,0.18590368561614284,0.5550963669835067,0.5691953252679208,0.15870625264137958,0.8688513062172982
da3_large,aea,radial,raw,1,theta,50.0,55.0,0.7978515625,1.1259765625,28822.0,0.2011962883688848,0.07473689276455567,0.7087294427867601,0.9744534475617583,0.09467681523376041,1.2383377446032309
da3_large,aea,radial,raw,1,theta,50.0,55.0,1.1259765625,1.474609375,20360.0,0.17486248573789964,0.06704864060216241,0.787524557956778,1.2650845330918468,0.09663237149142936,1.2764288931609533
da3_large,aea,radial,raw,1,theta,50.0,55.0,1.474609375,2.18359375,11672.0,0.16578955818237612,0.09229508402476995,0.7859835503769705,1.744504995261095,0.19582862770727907,1.443699992272248
da3_large,aea,radial,raw,1,theta,50.0,55.0,2.18359375,inf,5158.0,0.20893455219589152,0.5063515932862395,0.6843737882900349,3.092590166367778,3.526698731399881,2.0852933914816525
da3_large,aea,radial,raw,1,theta,55.0,60.0,0.0,0.7978515625,9919.0,0.42443895631674355,0.19893907220753446,0.48845649763080956,0.5566415172368844,0.160610941085061,0.8647389243385224
da3_large,aea,radial,raw,1,theta,55.0,60.0,0.7978515625,1.1259765625,9496.0,0.23281709830610547,0.08694231150208775,0.6178390901432183,0.9689400471251053,0.08938578540487463,1.1781652203403699
da3_large,aea,radial,raw,1,theta,55.0,60.0,1.1259765625,1.474609375,4496.0,0.2133718325805901,0.09643556421738873,0.6872775800711743,1.2734209922709074,0.1044342895753855,1.341182787050506
da3_large,aea,radial,raw,1,theta,55.0,60.0,1.474609375,2.18359375,2764.0,0.19097101973257166,0.10951166308494122,0.7268451519536903,1.7473148064399422,0.19349528991425285,1.366719397944138
da3_large,aea,radial,raw,1,theta,55.0,60.0,2.18359375,inf,1146.0,0.2746316647802361,0.5862864251996657,0.5654450261780105,3.0043834533158815,2.423357611897336,2.1393297971792076
da3_large,nymeria,radial,raw,1,theta,0.0,10.0,0.0,0.75048828125,2238.0,0.404098659734859,0.5892951410768363,0.7180518319928507,0.5985451051441019,0.12683181648624584,0.5695494650974746
da3_large,nymeria,radial,raw,1,theta,0.0,10.0,0.75048828125,1.265625,5063.0,0.1738094729174597,0.11584786137624678,0.8413983804068734,0.9964031330238988,0.13828740176934523,0.9835419279622594
da3_large,nymeria,radial,raw,1,theta,0.0,10.0,1.265625,1.77734375,6833.0,0.12478323704143314,0.08516669817179333,0.9083857749158496,1.53483725578077,0.12770354424749408,1.4673815406813244
da3_large,nymeria,radial,raw,1,theta,0.0,10.0,1.77734375,2.763671875,11404.0,0.1241540282934228,0.09114332716978628,0.8743423360224483,2.328121831566775,0.2914950713784841,1.6308202814119759
da3_large,nymeria,radial,raw,1,theta,0.0,10.0,2.763671875,inf,23098.0,0.09858099316197619,0.14354139080040335,0.8836695817819724,3.684933574470733,1.4303858265992027,1.8643328200749563
da3_large,nymeria,radial,raw,1,theta,10.0,20.0,0.0,0.75048828125,7867.0,0.33655846076848495,0.3078294999862089,0.6748442862590568,0.5806797095958592,0.1379258485058452,0.5692936185874296
da3_large,nymeria,radial,raw,1,theta,10.0,20.0,0.75048828125,1.265625,15303.0,0.1522629363337193,0.08253907408253987,0.8562373390838398,0.9848520816996668,0.152626302848792,1.0221914370592584
da3_large,nymeria,radial,raw,1,theta,10.0,20.0,1.265625,1.77734375,19395.0,0.12655262821805846,0.08569125113260413,0.877184841453983,1.5259471573698118,0.13092920895936952,1.4905263562795545
da3_large,nymeria,radial,raw,1,theta,10.0,20.0,1.77734375,2.763671875,22616.0,0.10351161313346402,0.06893911733832363,0.9062610541209764,2.2679398883810133,0.28383380368189115,1.6285064808018397
da3_large,nymeria,radial,raw,1,theta,10.0,20.0,2.763671875,inf,42100.0,0.100436113496829,0.14817225721157531,0.893230403800475,3.9927971904691213,1.540271201946742,1.879936431018669
da3_large,nymeria,radial,raw,1,theta,20.0,30.0,0.0,0.75048828125,13442.0,0.3640232190084907,0.215969414674723,0.560482071120369,0.566372449545966,0.1453233306812366,0.6394273369892911
da3_large,nymeria,radial,raw,1,theta,20.0,30.0,0.75048828125,1.265625,20283.0,0.1673889862023731,0.08276661167315622,0.797416555736331,0.9806946309332323,0.1464835061227791,1.068801951991676
da3_large,nymeria,radial,raw,1,theta,20.0,30.0,1.265625,1.77734375,21592.0,0.10223675514030674,0.04709818504889936,0.9063078918117822,1.5337969231225685,0.13385366710499694,1.5098440568843237
da3_large,nymeria,radial,raw,1,theta,20.0,30.0,1.77734375,2.763671875,22813.0,0.08755934853353547,0.04488484395669902,0.9272783062289046,2.222163538196423,0.28509905951227005,1.671490152149152
da3_large,nymeria,radial,raw,1,theta,20.0,30.0,2.763671875,inf,32133.0,0.095804014192475,0.1228311523287641,0.9064824323903775,3.884821544926555,1.2838388958127642,1.872322167047935
da3_large,nymeria,radial,raw,1,theta,30.0,40.0,0.0,0.75048828125,25155.0,0.3143103135406516,0.1411561699685071,0.5879546809779368,0.5450841744077346,0.1469500639352216,0.7494337904076162
da3_large,nymeria,radial,raw,1,theta,30.0,40.0,0.75048828125,1.265625,23497.0,0.16607746300941556,0.06871196097965919,0.7801847044303528,0.9858540161044494,0.1528674024468168,1.1016718472567928
da3_large,nymeria,radial,raw,1,theta,30.0,40.0,1.265625,1.77734375,24333.0,0.10597190924361456,0.04392491798068656,0.8836559404923355,1.535949403523507,0.14597960254115125,1.492763922533613
da3_large,nymeria,radial,raw,1,theta,30.0,40.0,1.77734375,2.763671875,31060.0,0.09025638269311957,0.04896626570785523,0.9252736638763683,2.2110257867836447,0.2891202590874025,1.688671464685299
da3_large,nymeria,radial,raw,1,theta,30.0,40.0,2.763671875,inf,15984.0,0.10699296538064249,0.16010764922818166,0.8749374374374375,3.5974969109734736,1.416049726884142,1.8700993720027006
da3_large,nymeria,radial,raw,1,theta,40.0,50.0,0.0,0.75048828125,38898.0,0.3029968880542483,0.08932158300516747,0.5725744254203301,0.502239493454837,0.14851385548905824,0.750211437961858
da3_large,nymeria,radial,raw,1,theta,40.0,50.0,0.75048828125,1.265625,30400.0,0.1552831586372142,0.04772954564032695,0.7858223684210527,1.0043272801449423,0.1481172536154941,1.1167884152979644
da3_large,nymeria,radial,raw,1,theta,40.0,50.0,1.265625,1.77734375,29260.0,0.11430599920007421,0.037239108589473324,0.8886192754613808,1.51280621876068,0.14639146636697703,1.4629694154758783
da3_large,nymeria,radial,raw,1,theta,40.0,50.0,1.77734375,2.763671875,23684.0,0.10401282962055838,0.056178994394258906,0.9087991893261274,2.13324981725532,0.25573419154194194,1.6181282334807339
da3_large,nymeria,radial,raw,1,theta,40.0,50.0,2.763671875,inf,4203.0,0.1986115078054313,0.47906971465559894,0.6573875802997858,3.890919153729479,2.3996991447624803,2.05701138611808
da3_large,nymeria,radial,raw,1,theta,50.0,55.0,0.0,0.75048828125,23635.0,0.3603567480043837,0.10480238830166823,0.4748889359001481,0.4817866832780767,0.14992466639454646,0.7048603350514714
da3_large,nymeria,radial,raw,1,theta,50.0,55.0,0.75048828125,1.265625,18002.0,0.1697171912006929,0.051192768719267874,0.7474725030552161,1.0111948553025358,0.1527398594584329,1.1566430667961445
da3_large,nymeria,radial,raw,1,theta,50.0,55.0,1.265625,1.77734375,13830.0,0.14099044591397228,0.047566306878112426,0.8519161243673175,1.4830854149719812,0.14207709726253476,1.430046726024772
da3_large,nymeria,radial,raw,1,theta,50.0,55.0,1.77734375,2.763671875,5801.0,0.14973332077803211,0.08541509365660235,0.81244612997759,2.092974776708757,0.24178451258367722,1.5637128480604299
da3_large,nymeria,radial,raw,1,theta,50.0,55.0,2.763671875,inf,919.0,0.3113360862458131,0.8571489364368658,0.48313384113166485,3.9681527985582155,2.040552137058466,2.539307029578326
da3_large,nymeria,radial,raw,1,theta,55.0,60.0,0.0,0.75048828125,7300.0,0.42661236945322695,0.1300526125748256,0.3841095890410959,0.4666049905019264,0.15479333083917504,0.6825225532530368
da3_large,nymeria,radial,raw,1,theta,55.0,60.0,0.75048828125,1.265625,6061.0,0.20458803346359822,0.07129447329323697,0.6670516416432932,1.0174041128732882,0.15228640343807356,1.1489027715297206
da3_large,nymeria,radial,raw,1,theta,55.0,60.0,1.265625,1.77734375,3359.0,0.17297023684649268,0.06273922494965431,0.7668949091991664,1.44852768448571,0.1372874283702512,1.38181918093494
da3_large,nymeria,radial,raw,1,theta,55.0,60.0,1.77734375,2.763671875,1343.0,0.16337676251785188,0.09500004577401347,0.7840655249441548,2.0614405423957556,0.23226307644858868,1.580957999858106
da3_large,nymeria,radial,raw,1,theta,55.0,60.0,2.763671875,inf,270.0,0.3497847330127811,1.0894887948978313,0.3888888888888889,3.965625,2.473456000262023,2.5576673275133275
